time,user_name,user_color,message
30,toz_0307,,"🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷"
30,kenttava,#8A2BE2,"ROMET"
30,hellfoxx_,#FF4500,"ya toujours rien"
30,wyrd_ow,#FF0000,"ROMET"
30,doodequestionmark,#5F9EA0,"ROMEEET"
30,rikamie,#FF7F50,"<3 <3 <3 <3"
30,orpanais,#008000,"Ca a reboot"
30,akhatan,#FF0000,"ALORS PEUT ETRE"
30,azrotho,#008000,"Miaou"
30,roquelaure2,#FF4500,"NotLikeThis NotLikeThis NotLikeThis"
30,scratchizz,,"ON EST QUE 1"
30,univers27,#1E90FF,"ROMET"
30,mrbibisan,#008000,"OMG"
31,mayta___,#2E8B57,"ALORS ??????"
31,johqnn__,,"o7"
31,poppet_m,#76B7C3,"Alors peut-être"
31,p0lynx_,#FE2FCE,"adfacePEUTETRE adfacePEUTETRE adfacePEUTETRE adfacePEUTETRE adfacePEUTETRE adfacePEUTETRE adfacePEUTETRE adfacePEUTETRE adfacePEUTETRE adfacePEUTETRE adfacePEUTETRE adfacePEUTETRE adfacePEUTETRE adfacePEUTETRE adfacePEUTETRE adfacePEUTETRE adfacePEUTETRE adfacePEUTETRE adfacePEUTETRE adfacePEUTETRE adfacePEUTETRE adfacePEUTETRE adfacePEUTETRE adfacePEUTETRE adfacePEUTETRE adfacePEUTETRE adfacePEUTETRE"
31,lulrik,#00FF7F,"alors peut être"
31,carhton,#00FF7F,"angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties"
31,martoubip,#D2691E,"MIAOU"
31,w33daz,#FF0000,"ROMET"
31,fabricofconcepts,#1E90FF,"angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties"
31,wyleen_,#5F9EA0,"Alors peut être"
31,nijuel,,"Ils ont payé la connexion jusque 1h?"
31,millowbibou,,"CA VA REVENIR !!!"
31,edgarkalou,#9ACD32,"ALORS PEUT ETRE"
31,geogeo_o,#FF69B4,"ROMET"
31,kklours,#8A2BE2,"ALLO?"
32,choco_crafteur,#1E90FF,"jdgMvclap jdgMvclap jdgMvclap jdgMvclap jdgMvclap jdgMvclap jdgMvclap jdgMvclap jdgMvclap jdgMvclap jdgMvclap jdgMvclap jdgMvclap"
32,kala_ig,#B22222,"ROMET IN COMING"
32,ptiguilou,,"J'invoque le camemboule mystique !"
32,raphacoquard,#DAA520,"ALORS PEUT-ETRE ?"
32,tekreme73,#D2691E,"Bande de b*** on est 1"
32,shadyhorsedragon,#FF4500,"ROMIS fabdcoHart fabdcoHart fabdcoHart fabdcoHart fabdcoHart"
32,le_hongrois_de_la_pgw,#FF0000,"AAAAA"
32,javaqueenn,#8A2BE2,"Omg"
32,sakad666,#8A2BE2,"on peu retry tous l'event au pire"
32,thelyre_,#0000FF,"ROMET"
32,apen___,#8A2BE2,"On est là ?"
32,louutregeniale,#00F5FF,"PopNemo PopNemo PopNemo PopNemo PopNemo PopNemo PopNemo PopNemo PopNemo PopNemo PopNemo PopNemo PopNemo PopNemo PopNemo PopNemo"
32,cyprienel,#008000,"Alors POTETRE ?"
33,orenyoh,#008000,"ROMIAOU"
33,tartopom_duchef,#FF69B4,"encremHeart encremHeart encremHeart encremHeart encremHeart encremHeart encremHeart encremHeart encremHeart encremHeart encremHeart encremHeart encremHeart encremHeart encremHeart encremHeart"
33,valtayan,#8A2BE2,"Alors peut-être"
33,ibesmoon,#9ACD32,"ROMET"
33,arianadelphox,#FF69B4,"INTERNET !! (vous avez la réf ?)"
33,barbou_,#DAA520,"Ça a ROPLANTÉ"
33,nadzu,#304D8D,"la tech pour avoir la pub quel streamer malfaisant xD"
33,thefrenchhufflepuffie,#8A2BE2,"Jpp MV il avait dit qu’il fallait faire vite bah euuh"
33,c0uc0ucmoi,,"ROMET"
33,wyrvend,#1E90FF,"Let's go la fin de speedons en 5G depuis l'iPhone de Mister MV KEKW"
34,zepouic,#F5D46C,"ROMET"
34,ideops,#8A2BE2,"ROMET"
34,lunfaugh,#5F9EA0,"VAS Y MON PETIT"
34,liz_uhh,#9ACD32,"angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties"
34,mkteo9,#FF7F50,"ROMET"
34,higeki666,#FF69B4,"TearGlove TearGlove TearGlove TearGlove TearGlove TearGlove TearGlove TearGlove TearGlove TearGlove TearGlove TearGlove TearGlove TearGlove TearGlove TearGlove TearGlove TearGlove TearGlove TearGlove"
34,froggze_,#4AE5B6,"ROMET"
34,victeurr,#00FF7F,"Coucou"
34,madaodubz,#DDABFF,"o7"
34,lablattemasquee,#00F9FD,"ponceOVERTOAD ponceOVERTOAD ponceOVERTOAD ponceOVERTOAD ponceOVERTOAD ponceOVERTOAD ponceOVERTOAD ponceOVERTOAD"
34,gamelon_,#FF0000,"OMG ROMET ???"
35,vanessacad,#F15A94,"m0uftcPipiCulotte m0uftcPipiCulotte m0uftcPipiCulotte m0uftcPipiCulotte m0uftcPipiCulotte m0uftcPipiCulotte m0uftcPipiCulotte m0uftcPipiCulotte m0uftcPipiCulotte m0uftcPipiCulotte m0uftcPipiCulotte m0uftcPipiCulotte m0uftcPipiCulotte m0uftcPipiCulotte m0uftcPipiCulotte m0uftcPipiCulotte m0uftcPipiCulotte m0uftcPipiCulotte m0uftcPipiCulotte m0uftcPipiCulotte"
35,rem_gt,#00FF7F,"ROMET"
35,alzenith_,#FF4500,"angledCry angledCry angledCry angledCry angledCry angledCry angledCry angledCry angledCry angledCry angledCry angledCry angledLove angledLove angledLove angledLove angledLove angledLove angledLove angledLove angledLove angledLove angledLove angledLove angledLove angledLove angledLove angledLove angledLove angledLove angledLove angledLove angledLove"
35,ayloke,#FF00D5,"aylokeF5 aylokeF5 aylokeF5 aylokeF5 aylokeF5 aylokeF5 aylokeF5 aylokeF5 aylokeF5 aylokeF5 aylokeF5 aylokeF5"
35,yoyoapero,#FF69B4,"ALLO"
35,nibel0ri,#FF69B4,"ROMET"
35,reaksmeys,#8A2BE2,"Rend l'argent Shysheyu"
35,taira_k,#FF0000,"ROMET"
35,kilowen_pouk,#8A2BE2,"ROMET"
35,sephirot64,#008000,"ROMMMMEEEEETTTTTTT"
35,atomskyu690,#8A2BE2,"Ah"
35,rorau,#FF0000,"NotLikeThis"
35,cheputroki,#FF0000,"ALLOW"
35,okeana,#8A2BE2,"La panique que ça doit être en régie"
35,moewa,#04CB96,"ROMET"
36,roseagonie,#791919,"Luigi mrmvOskour"
36,tristeflo,#E22B2B,"ROMETTTTTT"
36,lili28shinigami,#5F9EA0,"onuLove onuLove onuLove onuLove onuLove onuLove"
36,daenysoss,#FF69B4,"MIAOUUUUUUU"
36,bazuuh_,#FF0000,"RE ???"
36,daix____,,"Allo ? Tu as reçu les photos ?"
36,toukko,#5CE8FF,"@Luminiis mrmvOskour MYAAA"
36,youzzi_,#FF0000,"ROMET"
36,batcoto,#B31945,"Merci pour tout, bonne nuit. Bénévoles, Runner, Animateurs, Artistes, Casteurs, Régie, Reposez vous bien, vous l'avez mérité ! <4 <5 <6"
36,spicynachospulledporkcoca,#F28B8B,"c’est cassé"
36,ascaanor,#E63131,"NotLikeThis NotLikeThis NotLikeThis"
36,mystir_,#8A2BE2,"ROMET"
36,protsky,#1E90FF,"On est back ?"
37,kurosay51,#0000FF,"ROMET"
37,marmuso,#8A2BE2,"re"
37,st_emelinlenchanteur,,"HEHOOOO"
37,xav182,#00FF7F,"CPT"
37,lulubulucks,#B3196E,"ROMET"
37,frederic94500,#FF0000,"ROMET"
37,calamitydeath,#5F9EA0,"ALLO?"
37,harkahim,#FF69B4,"ALLEZ"
37,supersebworld,#008000,"KEKW"
37,v4rggy,#FF69B4,"ROMET 󠀀"
37,jesuislebob,#9ACD32,"ROMET"
38,s0nzero,#A3198F,"ROMET"
38,hugocuby,#2E8B57,"ROMET"
38,jeanfrugal_,#00FF7F,"ah. twitch me dit qu'on est 1. c'est vrais ?"
38,shadowskiller,#0095FF,"Envoyez un max de ce-for"
38,aurhenium,#1E90FF,"ROMET"
38,oddile_,,"rovieeeeeent"
38,mademoiselle_pika,#0000FF,"MESSAGE ÉPINGLÉ OUIIIII"
38,devilerio,,"Devilerio subscribed with Prime. They've subscribed for 3 months! "
38,luffygumgum29,#00FF7F,"OUAIS OUAIS OUAIS"
38,tom_nanaki,#DAA520,"la feinte"
38,maggmaar,#FF4500,"ROMET"
38,kainori,#8A2BE2,"ROMET MIAOUUUU"
38,monsieur_skull,#DAA520,"OMG"
38,louwookie,#2E8B57,"MIAOU"
38,spookybooogy,#1E90FF,"on est tjrs là spooky81GotIT"
39,nathan180,#B22222,"ROMET"
39,cactuskipic,#C2A576,"ROMET"
39,edenshima,#5F9EA0,"ALORS PEUT ETRE"
39,thortankk,#DAA520,"NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis"
39,shikame__,#FF0000,"ROMET mrmvZizou mrmvZizou mrmvZizou mrmvZizou"
39,kuroi__okami,#5F9EA0,"Luigi Luigi Luigi Luigi Luigi Luigi Luigi Luigi Luigi Luigi"
40,bluedeathr,#1E90FF,"shisComfy shisComfy"
40,taniskii,#8A2BE2,"Pou2"
40,firedraagon_,#1E90FF,"toujour pas"
40,licornnedumatin,#8A2BE2,"ROMET"
40,laurhinoferoce,#D2691E,"DE GRÂCE"
40,papysasu,#EF6F41,"ROMET"
40,ptitfrer,#1E90FF,"ROMET ?"
41,bucciaratism,#FF69B4,"VASY ROMET"
41,axorm,#FFFF00,"angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties"
41,aeg_kbee666,#BE8F17,"dfgWow1 dfgWow2"
41,notttexe,#FF0000,"Romet"
41,fadedcatgd,#DAA520,"ROMET ?"
41,clmntgy,,"Ah ?"
41,khartox,#FF69B4,"romet"
41,zed3ty,#008000,"RENDEZ LA VITESSE"
41,issabnb,#DAA520,"ROMEEEEETTTT"
41,quentinooouuuuuu,#FF69B4,"Tout ca pour ça nooon"
41,esthernum,#8A2BE2,"On y crois !!"
41,rork91,#8A2BE2,"NotLikeThis NotLikeThis NotLikeThis NotLikeThis"
41,youzzi_,#FF0000,"ALLEr"
41,puddleflo,#1E90FF,"mrmvSpeenions mrmvSpeenions mrmvSpeenions mrmvSpeenions"
42,titesosso31,#0AA590,"ha bah toujours pas"
42,p0lichinelle,#00FF7F,"............................ PepoG"
42,kuniklino,#D2691E,"ROMET"
42,allhailkitten,,"CAMEMBOULE????"
42,javaqueenn,#8A2BE2,"shisCHAUV shisCHAUV shisCHAUV"
42,gerbille_fg,#1E90FF,"romainjFire romainjFire romainjFire romainjFire romainjFire romainjFire"
42,neibulia,#FF7CA4,"ROMET"
42,theohir,#006EFF,"allooooo"
42,kalasdra,#449B9B,"Camemeboule TOP 3"
42,toaland,#8A2BE2,"ROMET"
42,mrbricolo30,#FF0000,"La salle à coupé internet"
42,sethi34,#FF0000,"ROMET"
42,brioche_cs,#00FF7F,"angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties"
42,griiiidy,#FF69B4,"griiii1SAD griiii1SAD griiii1SAD griiii1SAD griiii1SAD griiii1SAD griiii1SAD griiii1SAD griiii1SAD griiii1SAD"
42,tha_nus,#FF4500,"mrmvCommeCa"
43,thetrueodinson,#FF0000,"zrtAllo zrtAllo zrtAllo"
43,xt_art_,#FF0000,"ROMET"
43,tguard_,#D2691E,"bande de batard on est que 1"
43,latangosoja,#8A2BE2,"ROMET"
43,korodashie,#0000FF,"koroda3Demon koroda3Demon koroda3Demon koroda3Demon koroda3Demon koroda3Demon"
44,tansar_,#187540,"CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit"
44,tomkoro7,,"ROMET ?"
44,w00dydy,#0600FF,"opcrottePEUR opcrottePEUR opcrottePEUR opcrottePEUR opcrottePEUR opcrottePEUR opcrottePEUR opcrottePEUR opcrottePEUR opcrottePEUR opcrottePEUR opcrottePEUR opcrottePEUR opcrottePEUR opcrottePEUR opcrottePEUR opcrottePEUR opcrottePEUR opcrottePEUR opcrottePEUR opcrottePEUR"
44,tonisuke,#C2322B,"REVIENS INTERNET"
44,roollo,#DAA520,"RE"
44,draginet,#FF8EC7,"COURAGE ON Y CROIT"
44,jimmiepalm,#8A2BE2,"ALLO"
44,yomanpwr,#B22222,"OUI"
44,griiiidy,#FF69B4,"ALLO"
44,lumikide,#50278C,"OUIII"
44,ralg__,#8A2BE2,"OUI"
44,niavart,#1E90FF,"RE"
44,trilaboy,#8A2BE2,"ROMEEEEEEEET"
44,orlanana,#FF4500,"CrreamAwk CrreamAwk CrreamAwk CrreamAwk CrreamAwk CrreamAwk CrreamAwk CrreamAwk"
44,dagniir,#DAA520,"lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2"
45,ockaryslime,#2E8B57,"LETSGOOOO"
45,naksufr,#8A2BE2,"OUI"
45,takotsupabo,#00FF7F,"OMG ALORS PEUT ETRE"
45,parzthival,#1E90FF,"ROMET"
45,flo_fic,#D2691E,"ROMET"
45,pouleronflex,#8A2BE2,"ALLLOOOOOOO"
45,abiline_,#9ACD32,"RE !!!7"
45,mrbibisan,#008000,"ROMET"
45,arkeuus_,#FF0000,"OUI"
45,angledroit,#2E8B57,"fallait pas faire perdre donhomme"
45,mallardinho,#3085D3,"ROMET la régie"
45,youzzi_,#FF0000,"LEEEEEEEEEEEEEEEEEEEEEEE"
45,dadathor_brimm,#FF4500,"REEEEEEEE"
45,miyamiyazuki,#FF69B4,"AHHH"
45,iamblunt21,#00FF7F,"bgrDance bgrDance bgrDance bgrDance bgrDance bgrDance"
46,c0uc0ucmoi,,"OH"
46,olfno,,"Allo"
46,nrvai_c8h11no2,#FD9228,"OUI"
46,chaingum,#FF7800,"ALLO"
46,rikamie,#FF7F50,"KomodoHype KomodoHype KomodoHype KomodoHype"
46,robilastup,#8A2BE2,"AH"
46,xxselenite,#B22222,"angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties"
46,tomlegamer90,#0000FF,"Omggggg"
46,luenge_,#E5D317,"omg"
46,emilweth,#F19CBB,"RE"
48,crosstmtc,#FF00D9,"En vrai mettez juste MV en facetime ................"
48,nokifict,#9ACD32,"POU"
48,kuroi__okami,#5F9EA0,"allo"
48,yungloutre,#96FFDF,"allo"
48,h0tage,#24C324,"RE"
48,guillias,#1E90FF,"Oh !"
48,guig_zzer,#008000,"re"
48,teikeur,#FF0000,"ah re"
48,carty____,#0000FF,"Ouaaaaais"
48,gin________,,"ouiiiiii"
48,ccedric68,#008000,"F5"
48,etsugmg,#6AF3DE,"REEEEEEEE"
48,nagashdw,#FF0000,"REEE"
48,haadron_,#00FF7F,"OUIIIIII"
48,xanabilek,#FA8D72,"RE 󠀀"
49,gingembred,#DAA520,"ALLLLOOOO"
49,mandragore_lt,#FFBB0F,"OUI"
49,spekuloosgras,#FFEE00,"RE"
49,lunfaugh,#5F9EA0,"ALLO"
49,musthxve,,"OUIIIIIIII"
49,seigneurchaton,#8A2BE2,"Reeeeee"
49,chopedatwitch,#FF0000,"OUI"
49,efix_dvn,#FF0000,"RE"
49,sirehawk,#8A2BE2,"C bon"
49,serpencendre,,"ultiaPRIDE ultiaPRIDE ultiaPRIDE ultiaPRIDE ultiaPRIDE ultiaPRIDE ultiaPRIDE ultiaPRIDE"
49,zombonoth,#9ACD32,"ShoopDaWhoop"
49,ourstresbrutal,#B22222,"ALLO"
49,xsternlevegetal,#FF0000,"re"
49,tristeflo,#E22B2B,"ROMET"
49,daenysoss,#FF69B4,"Ouiiiiiii"
51,spirilicious,#FF0000,"RE"
51,curse_0_,,"HA"
51,raphtorrr,#01DD6F,"OUIIIIIIII"
51,dragono72,#FF81C0,"oui ?"
51,lacarpe,#FF0000,"RE"
51,atralfalgar,#8A2BE2,"RE"
51,grigrulle,#5F9EA0,"Oui"
51,threadingloki,,"ALLO"
51,trezert13,#D2691E,"oui"
51,stemcell__,#FFD500,"ALLO"
51,paindepiicee,#0000FF,"OUIII"
51,aeg_letran14,#DAA520,"RE"
51,daenysoss,#FF69B4,"Allo"
51,sucrettae,#41AAFF,"OUIII"
51,belin74,#00FF7F,"Pause"
52,emiliegu,#00C1F9,"f5"
52,lorud,#D53333,"AH !"
52,kumokiri_xiv,#FF69B4,"ALLO ?"
52,poloraizen,#1E90FF,"OUAIS"
52,alw0,#8A2BE2,"Reee"
52,eldervirion,#8A2BE2,"re"
52,bakurio_,#FF4500,"RE"
52,mir4cle____,#5F9EA0,"ALLO ?"
52,luclixia,#FF69B4,"OUIIII"
52,zefling,#2E8B57,"RE !!"
52,holorift_,#008000,"OUIIIII"
52,drizztdourden2311,,"OMG LE RETOUUUR"
52,lannoee,#DAA520,"OMGGGGGGGGGG"
52,roseburgundy,#B22222,"RE"
52,amylida,#8A2BE2,"Re"
54,muxerz,#6633FF,"muxerzTourtel muxerzTourtel muxerzTourtel"
54,yael523,#FF0000,"AH"
54,zorelian,#FF4500,"re"
54,bascopy3,,"lets goooooooooo"
54,troyoo,#008000,"Let's gooooo"
54,shadowlaurus,,"lbwPray lbwPray lbwPray lbwPray lbwPray lbwPray lbwPray"
54,kumopenguin,#1E90FF,"OE OE OE"
54,tthundur,#DAA520,"NON"
54,heahmund,#DAA520,"t"
54,anonyume,#D2691E,"ou pas"
54,reijin373,#FF69B4,"RE"
54,ombran7,#FF69B4,"ouiiiiiiiiiiiiiiiiii"
54,natoshiro_,#FF7F50,"oh"
54,le_hibou_chouette,#FF0000,"Re"
54,roseagonie,#791919,"OUI"
55,ginow_,,"ALLO"
55,rihdan_,#B22222,"ouaiiii"
55,gribichemuscl2,,"re"
55,tom_nanaki,#DAA520,"REEEEE"
55,jojolemanchot,,"Coup dur"
55,dimi7233,#FF0000,"re"
55,tristeflo,#E22B2B,"AH"
55,daenysoss,#FF69B4,"Re"
55,nico_qtr,#00FF7F,"RE"
57,noqxtv,#DAA520,"Allloooooooo"
57,krapoche,#FF0000,"Reee"
57,calamitydeath,#5F9EA0,"ALLOOOOO?"
57,frantick1,#FF0000,"oui !"
57,javaqueenn,#8A2BE2,"OUIIIII"
57,baraquafrite,#DAA520,"Allo"
57,ankkoz,#FF7F50,"Aaaaahhhhh"
57,nocstral,#1E90FF,"RE"
57,maze_lda,#1E90FF,"Oooooh"
57,sangmaitre,#D2691E,"lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2 lbwLove2"
57,luminiis,#FFADED,"LICKA je reste ici MYAAA MIAOU MYAAA"
57,tha_nus,#FF4500,"OUIIIIIIIIIIII"
57,haiza,#FF0000,"Re"
57,kelrin,#B22222,"ALLO"
57,violax_,#B400FF,"F5"
58,azertyfun,#9627FF,"ah"
58,apen___,#8A2BE2,"OUIIIIII LA WIN"
58,asami0517,#1E90FF,"ouiiiiiiiiiiiiiiiii"
58,janouille880,#FF69B4,"RE"
58,armteck,#FF7F50,"Ah non"
58,popsstarpoppy,,"LE STAGIARE"
58,kapybarabe,#8A2BE2,"ALLOOOOOOOOOOO"
60,kidkarman,#DAA520,"ALLO"
60,chavenope,#8A2BE2,"f"
60,bakaratlif,#FF69B4,"RE"
60,papi_nocturne,#FF69B4,"RE"
60,edestion,#7A1E99,"F"
60,jahgring0,#0000FF,"PridePenguin PridePenguin PridePenguin PridePenguin PridePenguin PridePenguin PridePenguin"
60,123blockbus_,,"RE"
60,jeanoleblanco,#008000,"re ! aliiwaLOVE"
60,tectodra,#B22222,"OGM"
60,persephonelachips,#FF69B4,"Ah ouiiii"
60,green3machine,,"Ah"
60,toz_0307,,"🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷"
60,totolmc,,"RE"
60,gamefab,#008000,"F5"
60,khyann,#FF0000,"Ah non"
61,azbaei,#8A2BE2,"RE"
61,greenparsec,#008000,"CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit re"
61,maguie_e9,,"ah non"
61,wyleen_,#5F9EA0,"Re"
61,loucheux,#CDCD0D,"Allo ?"
61,spartatoor,#1E90FF,"Ouiiii"
61,c0uc0ucmoi,,"ALLO ?"
61,naksufr,#8A2BE2,"AH"
61,instaantcrush,,"Oh le flop"
61,leebpascal,#1E90FF,"YES"
61,liseactu,#DAA520,"angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties"
61,hugocuby,#2E8B57,"F"
61,k0mptab,,"c'etait une attaque de Camenboule!"
61,xsternlevegetal,#FF0000,"aaahh"
61,benoitdemat,#8A2BE2,"cbenwaTEUF cbenwaTEUF cbenwaTEUF cbenwaTEUF cbenwaTEUF cbenwaTEUF"
62,dartanno,#FF0000,"reviens"
62,zora_le_zozo,#B22222,"HALLO???"
62,miraaaaaaah,#FF69B4,"REEEEEEEE"
62,abara00,#FF0000,"BOF"
62,nocelas,#1E90FF,"TAS RECU LES PHOTOS ?"
62,reaksmeys,#8A2BE2,"ALLO"
62,laurhinoferoce,#D2691E,"OUIIIIIIIIIIIII"
62,colisan,#5BE70F,"F5"
63,pyratt_,#8E8E8E,"Re 3 secondes"
63,tha_nus,#FF4500,"mrmvWOW mrmvWOW mrmvWOW mrmvWOW mrmvWOW mrmvWOW"
63,damanne85,#FF0000,"Re"
63,darkcorsten,,"Re"
63,silvheart,#FF0000,"Re"
63,natver_,#D2691E,"adfaceCOEUR adfaceCOEUR adfaceCOEUR adfaceCOEUR adfaceCOEUR adfaceCOEUR adfaceCOEUR adfaceCOEUR adfaceCOEUR adfaceCOEUR adfaceCOEUR adfaceCOEUR adfaceCOEUR"
63,eraikon,#1E90FF,"RE !"
63,xxselenite,#B22222,"ultiaPANIK ultiaPANIK ultiaPANIK ultiaPANIK ultiaPANIK ultiaPANIK ultiaPANIK ultiaPANIK"
63,dahlia111,,"REEEEE"
63,abiline_,#9ACD32,"Oulah ça rame"
63,terofax,#9ACD32,"RE RE RE"
63,mr_fraisie,#DAA520,"Oooooh non"
63,keyream,#DAA520,"ALO"
63,bjam___,#FF0000,"Alors peut être"
63,mayle_e,#FF0000,"Allo"
64,asmosama_fr,#FF8800,"Ouai enfin vite fait"
64,oxide_san,#DAA520,"ouiiiiii"
64,aigledoux_,#DAA520,"zrtLove zrtLove zrtLove zrtLove zrtLove zrtLove zrtLove zrtLove"
64,nrvai_c8h11no2,#FD9228,"Re"
64,winr2,#FF0000,"SA LAG"
64,zaya_nak,#1E90FF,"RE"
64,iamblunt21,#00FF7F,"bgrDance bgrDance bgrDance bgrDance bgrDance bgrDance bgrDance"
64,antha401,,"re !"
64,sullssouls,#FF0000,"ALLO"
64,ladyclarence89,#2E8B57,"ponceHYPE ponceHYPE ponceHYPE ponceHYPE ponceHYPE"
64,khazos_art,#1E90FF,"<3 <3 <3 <3 <3"
64,hauntone,#1E90FF,"Joeler Joeler Joeler Joeler Joeler Joeler Joeler Joeler Joeler Joeler Joeler Joeler"
64,lurwing,#F9F61C,"yuaHappy yuaHappy yuaHappy yuaHappy"
64,saleakitty09,#FF69B4,"REEEEEEEEEEEEEEE"
64,barbou_,#DAA520,"Let's go !"
67,lamstico,#8A2BE2,"RE"
67,le_bol_tibetain,#00FF7F,"OUE OUE OUE"
67,liz_uhh,#9ACD32,"angledVroom angledVroom angledVroom angledVroom angledVroom"
67,tevlevini,#FF0000,"REEEEE"
67,eckwyll,#B22222,"RE"
67,wildpants64,#1E90FF,"REEEEEEEEEEE"
67,azuchat,#008000,"RE"
67,vladivostokhoho,#00FF7F,"gom4rtLove gom4rtLove gom4rtLove gom4rtLove gom4rtLove gom4rtLove gom4rtLove gom4rtLove gom4rtLove gom4rtLove gom4rtLove gom4rtLove"
67,nuemro,#FF69B4,"OUIIIII"
67,greglion,,"re"
67,sherly02,#1E90FF,"Ouaaaaaiiis"
67,wyleen_,#5F9EA0,"REEEEEEEE"
67,spideybatpool,#1E90FF,"F5"
67,solsticedt,#FF7F50,"angledPanties angledChat angledPanties angledChat angledPanties angledChat angledPanties angledChat angledPanties angledChat angledPanties angledChat angledPanties angledChat angledPanties angledChat angledPanties angledChat angledPanties angledChat angledPanties angledChat angledPanties"
67,primandora,#B22222,"C PA STABLE"
68,zilaae,#DAA520,"C'est les montagnes russes ahahah"
68,larc1n,#FF0000,"RE"
68,talhaqia,#FF0000,"Re"
68,kiden17,#B0E0E6,"ALLO"
68,alpenyeti,#5F9EA0,"ALLO ??"
68,mouchet4s,#1E90FF,"angledPanties angledLove angledPanties angledLove angledPanties angledLove angledPanties angledLove angledPanties angledLove angledPanties angledLove angledPanties angledLove angledPanties angledLove angledPanties angledLove angledPanties angledLove angledPanties angledLove angledPanties angledLove angledPanties angledLove angledPanties angledLove angledPanties angledLove angledPanties angledLove angledPanties angledLove angledPanties angledLove"
68,circlux_,#2E8B57,"Reeee"
68,litsen_lithenna,#527185,"aLLOOOO"
68,fierdagon,#FF0000,"RE"
68,seiryu___,#0000FF,"REEEE"
68,gorbu,#ECFF00,"Re"
68,metasic,,"Ouiiiii"
68,kanyo__,#DAA520,"angledLove angledPanties angledLove angledPanties angledLove angledPanties angledLove angledPanties angledLove angledPanties angledLove angledPanties angledDuh angledPanties angledLove angledPanties angledLove angledPanties angledLove"
68,skwalltakyon,#FF0000,"RE"
68,bapthard,#008000,"LEZGOOOOO"
69,smoke_shark,,"MIAOU"
69,kiryushin_,#B22222,"re"
69,bloodykanary,#8A2BE2,"angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties angledPanties"
